row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,author_amount,author_name,author_row_id,author_tier,currency,funder,money_type,object_id,period_end,period_start,purpose,recipient_ein,recipient_name,schedule_row,source_fields,source_file,verdict
RM-VG068,100000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"100,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",100000,Cambridge Boston Alignment Initiative,VG068,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,921463153,CAMBRIDGE BOSTON ALIGNMENT INITIATIVE INC,3384,"{""CashGrantAmt[1]"": ""100,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""CAMBRIDGE BOSTON ALIGNMENT INITIATIVE INC"", ""RecipientEIN[1]"": ""92-1463153"", ""USAddress[1]/AddressLine1Txt[1]"": ""66 CHURCH ST STE 2"", ""USAddress[1]/CityNm[1]"": ""CAMBRIDGE"", ""USAddress[1]/StateAbbreviationCd[1]"": ""MA"", ""USAddress[1]/ZIPCd[1]"": ""021383792"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG069,1082500,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"1,082,500","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",1082500,Center for AI Safety,VG069,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,881751310,CENTER FOR ARTIFICIAL INTELLIGENCE SAFETY INC,3987,"{""CashGrantAmt[1]"": ""1,082,500"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""CENTER FOR ARTIFICIAL INTELLIGENCE SAFETY INC"", ""RecipientEIN[1]"": ""88-1751310"", ""USAddress[1]/AddressLine1Txt[1]"": ""555 MONTGOMERY ST STE 1501"", ""USAddress[1]/CityNm[1]"": ""SAN FRANCISCO"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""941116528"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG070,252000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"252,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",252000,Center for Election Science,VG070,A-EA infrastructure,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,452334002,CENTER FOR ELECTION SCIENCE,4020,"{""CashGrantAmt[1]"": ""252,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""CENTER FOR ELECTION SCIENCE"", ""RecipientEIN[1]"": ""45-2334002"", ""USAddress[1]/AddressLine1Txt[1]"": ""440 N BARRANCA AVE 2468"", ""USAddress[1]/CityNm[1]"": ""COVINA"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""917231722"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG071,2000000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"2,000,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",2000000,GovAI (Centre for the Governance of AI Inc),VG071,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,994000294,CENTRE FOR THE GOVERNANCE OF AI INC,4212,"{""CashGrantAmt[1]"": ""2,000,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""CENTRE FOR THE GOVERNANCE OF AI INC"", ""RecipientEIN[1]"": ""99-4000294"", ""USAddress[1]/AddressLine1Txt[1]"": ""1178 BROADWAY 3RD FLOOR 1399"", ""USAddress[1]/CityNm[1]"": ""NEW YORK"", ""USAddress[1]/StateAbbreviationCd[1]"": ""NY"", ""USAddress[1]/ZIPCd[1]"": ""100015666"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG072,600000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"600,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",600000,CivAI (Civic AI Security Program),VG072,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,934182617,CIVIC AI SECURITY PROGRAM INC,5269,"{""CashGrantAmt[1]"": ""600,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""CIVIC AI SECURITY PROGRAM INC"", ""RecipientEIN[1]"": ""93-4182617"", ""USAddress[1]/AddressLine1Txt[1]"": ""2036 BANCROFT WAY FL 2"", ""USAddress[1]/CityNm[1]"": ""BERKELEY"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""947041674"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG073,6585000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"6,585,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",6585000,Transluce (Clarity AI Research Inc),VG073,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,993262331,CLARITY AI RESEARCH INC,5297,"{""CashGrantAmt[1]"": ""6,585,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""CLARITY AI RESEARCH INC"", ""RecipientEIN[1]"": ""99-3262331"", ""USAddress[1]/AddressLine1Txt[1]"": ""1301 SANSOME STREET FLOOR 5"", ""USAddress[1]/CityNm[1]"": ""SAN FRANCISCO"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""941111122"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG074,26000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"26,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",26000,Compassion in World Farming,VG074,C-EA animal,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,461822635,COMPASSION IN WORLD FARMING,5896,"{""CashGrantAmt[1]"": ""26,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""COMPASSION IN WORLD FARMING"", ""RecipientEIN[1]"": ""46-1822635"", ""USAddress[1]/AddressLine1Txt[1]"": ""211 EAST 43RD STREET"", ""USAddress[1]/CityNm[1]"": ""NEW YORK"", ""USAddress[1]/StateAbbreviationCd[1]"": ""NY"", ""USAddress[1]/ZIPCd[1]"": ""100174707"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG075,25100000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"25,100,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",25100000,Convergent Research (FROs),VG075,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,883013217,CONVERGENT RESEARCH INC,6197,"{""CashGrantAmt[1]"": ""25,100,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""CONVERGENT RESEARCH INC"", ""RecipientEIN[1]"": ""88-3013217"", ""USAddress[1]/AddressLine1Txt[1]"": ""160 ALEWIFE BROOK PKWY 1212"", ""USAddress[1]/CityNm[1]"": ""CAMBRIDGE"", ""USAddress[1]/StateAbbreviationCd[1]"": ""MA"", ""USAddress[1]/ZIPCd[1]"": ""021381102"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG076,143000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"143,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",143000,Effective Ventures Foundation USA,VG076,A-EA infrastructure,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,471988398,EFFECTIVE VENTURES FOUNDATION USA,7479,"{""CashGrantAmt[1]"": ""143,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""EFFECTIVE VENTURES FOUNDATION USA"", ""RecipientEIN[1]"": ""47-1988398"", ""USAddress[1]/AddressLine1Txt[1]"": ""2443 FILLMORE ST 380-16662"", ""USAddress[1]/CityNm[1]"": ""SAN FRANCISCO"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""941151814"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG077,400000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"400,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",400000,Epoch AI,VG077,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,994050541,EPOCH ARTIFICIAL INTELLIGENCE INC,7760,"{""CashGrantAmt[1]"": ""400,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""EPOCH ARTIFICIAL INTELLIGENCE INC"", ""RecipientEIN[1]"": ""99-4050541"", ""USAddress[1]/AddressLine1Txt[1]"": ""166 GEARY ST STE 1500 1917"", ""USAddress[1]/CityNm[1]"": ""SAN FRANCISCO"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""941085628"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG078,2246000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"2,246,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",2246000,Evidence Action,VG078,B-EA global health,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,900874591,EVIDENCE ACTION INC,7909,"{""CashGrantAmt[1]"": ""2,246,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""EVIDENCE ACTION INC"", ""RecipientEIN[1]"": ""90-0874591"", ""USAddress[1]/AddressLine1Txt[1]"": ""1015 15TH ST NW STE 1100"", ""USAddress[1]/CityNm[1]"": ""WASHINGTON"", ""USAddress[1]/StateAbbreviationCd[1]"": ""DC"", ""USAddress[1]/ZIPCd[1]"": ""200052619"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG079,42750,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"42,750","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",42750,Faunalytics,VG079,C-EA animal,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,010686889,FAUNALYTICS,8159,"{""CashGrantAmt[1]"": ""42,750"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""FAUNALYTICS"", ""RecipientEIN[1]"": ""01-0686889"", ""USAddress[1]/AddressLine1Txt[1]"": ""9415 DELPHI RD SW"", ""USAddress[1]/CityNm[1]"": ""OLYMPIA"", ""USAddress[1]/StateAbbreviationCd[1]"": ""WA"", ""USAddress[1]/ZIPCd[1]"": ""985128518"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG080,1210500,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"1,210,500","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",1210500,Founders Pledge Inc,VG080,A-EA infrastructure,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,371795297,FOUNDERS PLEDGE INC,8965,"{""CashGrantAmt[1]"": ""1,210,500"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""FOUNDERS PLEDGE INC"", ""RecipientEIN[1]"": ""37-1795297"", ""USAddress[1]/AddressLine1Txt[1]"": ""228 PARK AVE S PMB 71081"", ""USAddress[1]/CityNm[1]"": ""NEW YORK"", ""USAddress[1]/StateAbbreviationCd[1]"": ""NY"", ""USAddress[1]/ZIPCd[1]"": ""100031502"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG081,17087572,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"17,087,572","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",17087572,GiveDirectly,VG081,B-EA global health,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,271661997,GIVEDIRECTLY INC,9779,"{""CashGrantAmt[1]"": ""17,087,572"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""GIVEDIRECTLY INC"", ""RecipientEIN[1]"": ""27-1661997"", ""USAddress[1]/AddressLine1Txt[1]"": ""PO BOX 3221"", ""USAddress[1]/CityNm[1]"": ""NEW YORK"", ""USAddress[1]/StateAbbreviationCd[1]"": ""NY"", ""USAddress[1]/ZIPCd[1]"": ""100083221"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG082,5248902,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"5,248,902","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",5248902,Giving What We Can USA,VG082,A-EA infrastructure,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,933629215,GIVING WHAT WE CAN USA INC,9789,"{""CashGrantAmt[1]"": ""5,248,902"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""GIVING WHAT WE CAN USA INC"", ""RecipientEIN[1]"": ""93-3629215"", ""USAddress[1]/AddressLine1Txt[1]"": ""2810 N CHURCH ST"", ""USAddress[1]/CityNm[1]"": ""WILMINGTON"", ""USAddress[1]/StateAbbreviationCd[1]"": ""DE"", ""USAddress[1]/ZIPCd[1]"": ""198024447"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG083,4469298,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"4,469,298","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",4469298,Good Food Institute,VG083,C-EA animal,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,810840578,GOOD FOOD INSTITUTE INC,9929,"{""CashGrantAmt[1]"": ""4,469,298"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""GOOD FOOD INSTITUTE INC"", ""RecipientEIN[1]"": ""81-0840578"", ""USAddress[1]/AddressLine1Txt[1]"": ""2503D N HARRISON ST 19"", ""USAddress[1]/CityNm[1]"": ""ARLINGTON"", ""USAddress[1]/StateAbbreviationCd[1]"": ""VA"", ""USAddress[1]/ZIPCd[1]"": ""222071640"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG084,794786,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"794,786","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",794786,Helen Keller International,VG084,B-EA global health,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,135562162,HELEN KELLER INTERNATIONAL,10970,"{""CashGrantAmt[1]"": ""794,786"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""HELEN KELLER INTERNATIONAL"", ""RecipientEIN[1]"": ""13-5562162"", ""USAddress[1]/AddressLine1Txt[1]"": ""1 DAG HAMMARSKJOLD PLZ FL 2"", ""USAddress[1]/CityNm[1]"": ""NEW YORK"", ""USAddress[1]/StateAbbreviationCd[1]"": ""NY"", ""USAddress[1]/ZIPCd[1]"": ""100172208"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG085,4219061,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"4,219,061","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",4219061,Horizon Institute for Public Service,VG085,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,874657441,HORIZON INSTITUTE FOR PUBLIC SERVICE,11582,"{""CashGrantAmt[1]"": ""4,219,061"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""HORIZON INSTITUTE FOR PUBLIC SERVICE"", ""RecipientEIN[1]"": ""87-4657441"", ""USAddress[1]/AddressLine1Txt[1]"": ""1710 RHODE ISLAND AVE NW STE 500"", ""USAddress[1]/CityNm[1]"": ""WASHINGTON"", ""USAddress[1]/StateAbbreviationCd[1]"": ""DC"", ""USAddress[1]/ZIPCd[1]"": ""200363106"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG086,35000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"35,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",35000,Insect Welfare Research Society,VG086,C-EA animal,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,933393218,INSECT WELFARE RESEARCH SOCIETY,12115,"{""CashGrantAmt[1]"": ""35,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""INSECT WELFARE RESEARCH SOCIETY"", ""RecipientEIN[1]"": ""93-3393218"", ""USAddress[1]/AddressLine1Txt[1]"": ""5625 N GERMAN CHURCH RD UNIT 2060"", ""USAddress[1]/CityNm[1]"": ""INDIANAPOLIS"", ""USAddress[1]/StateAbbreviationCd[1]"": ""IN"", ""USAddress[1]/ZIPCd[1]"": ""462358513"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG087,28200,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"28,200","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",28200,Institute for Progress,VG087,A-borderline,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,872449729,INSTITUTE FOR PROGRESS,12159,"{""CashGrantAmt[1]"": ""28,200"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""INSTITUTE FOR PROGRESS"", ""RecipientEIN[1]"": ""87-2449729"", ""USAddress[1]/AddressLine1Txt[1]"": ""1255 UNION ST NE STE 820"", ""USAddress[1]/CityNm[1]"": ""WASHINGTON"", ""USAddress[1]/StateAbbreviationCd[1]"": ""DC"", ""USAddress[1]/ZIPCd[1]"": ""200020346"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG088,2700000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"2,700,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",2700000,Legal Priorities / Institute for Law & AI,VG088,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,851024198,LEGAL PRIORITIES INC,13698,"{""CashGrantAmt[1]"": ""2,700,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""LEGAL PRIORITIES INC"", ""RecipientEIN[1]"": ""85-1024198"", ""USAddress[1]/AddressLine1Txt[1]"": ""6 LIBERTY SQ"", ""USAddress[1]/CityNm[1]"": ""BOSTON"", ""USAddress[1]/StateAbbreviationCd[1]"": ""MA"", ""USAddress[1]/ZIPCd[1]"": ""021095800"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG089,168960,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"168,960","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",168960,Lightcone Infrastructure,VG089,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,920861538,LIGHTCONE INFRASTRUCTURE INC,13898,"{""CashGrantAmt[1]"": ""168,960"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""LIGHTCONE INFRASTRUCTURE INC"", ""RecipientEIN[1]"": ""92-0861538"", ""USAddress[1]/AddressLine1Txt[1]"": ""2740 TELEGRAPH AVE"", ""USAddress[1]/CityNm[1]"": ""BERKELEY"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""947051131"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
