row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,amount_field,api_url,client_id,client_name,client_self_select,currency,dt_posted,filing_type,filing_type_display,filing_uuid,issue_codes,issue_descriptions,money_type,org_id,period,quarter,registrant_id,registrant_name,selected,source_file,verdict
L-c397a154-4413-4d66-bb8d-0ba5ef49e59a,20000.00,https://lda.gov/filings/public/filing/c397a154-4413-4d66-bb8d-0ba5ef49e59a/print/,2026-09-14,"{""filing_uuid"":""c397a154-4413-4d66-bb8d-0ba5ef49e59a"",""filing_type"":""Q4"",""filing_year"":2023,""filing_period"":""fourth_quarter"",""income"":""20000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown. Client expressly names an intermediary; excluded from direct external-fee totals to avoid counting subcontracts twice.",income,https://lda.gov/api/v1/filings/c397a154-4413-4d66-bb8d-0ba5ef49e59a/,54583,"AQUIA GROUP ON BEHALF OF ANTHROPIC, PBC",False,USD,2024-01-22T11:59:37-05:00,Q4,4th Quarter - Report,c397a154-4413-4d66-bb8d-0ba5ef49e59a,SCI,"[""Issues related to Artificial Intelligence, generally; increased funding for NIST in the FY24 Commerce, Justice, State Appropriations Bill.""]",lobbying_subcontractor_fees,Anthropic,2023,4,401105158,TOWER 19,yes,sources/lda-anthropic-2023-p1.json,KEEP
L-c3a0c78a-45ea-47c4-93b8-53cb99c874ff,60000.00,https://lda.gov/filings/public/filing/c3a0c78a-45ea-47c4-93b8-53cb99c874ff/print/,2026-09-14,"{""filing_uuid"":""c3a0c78a-45ea-47c4-93b8-53cb99c874ff"",""filing_type"":""Q3"",""filing_year"":2022,""filing_period"":""third_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c3a0c78a-45ea-47c4-93b8-53cb99c874ff/,163092,AMAZON.COM,False,USD,2022-10-20T15:48:04-04:00,Q3,3rd Quarter - Report,c3a0c78a-45ea-47c4-93b8-53cb99c874ff,TAX,"[""Legislative and regulatory issues related to corporate and international tax and H.R. 5376, Bill to provide for reconciliation pursuant to title II of S. Con. Res. 14.""]",lobbying_external_fees,Amazon,2022,3,65976,"CAPITOL TAX PARTNERS, LLP",yes,sources/lda-amazon-2022-p4.json,KEEP
L-c3b918c9-ba9f-411d-8da6-c06024b41327,50000.00,https://lda.gov/filings/public/filing/c3b918c9-ba9f-411d-8da6-c06024b41327/print/,2026-09-14,"{""filing_uuid"":""c3b918c9-ba9f-411d-8da6-c06024b41327"",""filing_type"":""Q4"",""filing_year"":2021,""filing_period"":""fourth_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c3b918c9-ba9f-411d-8da6-c06024b41327/,172568,"AMAZON CORPORATE, LLC",,USD,2022-01-13T15:48:30.273000-05:00,Q4,4th Quarter - Report,c3b918c9-ba9f-411d-8da6-c06024b41327,BAN;CPI;CSP,"[""Legislation affecting payments systems, privacy, data security and breach notification."", ""Legislation affecting payments systems, privacy, data security and breach notification."", ""Legislation affecting payments systems, privacy, data security and breach notification.""]",lobbying_external_fees,Amazon,2021,4,84775,RICH FEUER ANDERSON,yes,sources/lda-amazon-2021-p4.json,KEEP
L-c3cbac52-5520-4e48-bd3e-3c34d846e1a9,5000.00,https://lda.gov/filings/public/filing/c3cbac52-5520-4e48-bd3e-3c34d846e1a9/print/,2026-09-14,"{""filing_uuid"":""c3cbac52-5520-4e48-bd3e-3c34d846e1a9"",""filing_type"":""Q2"",""filing_year"":2019,""filing_period"":""second_quarter"",""income"":""5000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown. Client expressly names an intermediary; excluded from direct external-fee totals to avoid counting subcontracts twice.",income,https://lda.gov/api/v1/filings/c3cbac52-5520-4e48-bd3e-3c34d846e1a9/,189413,"TEAM HALLAHAN LLC ON BEHALF OF AMAZON WEB SERVICES, INC.",,USD,2019-09-17T17:21:26-04:00,Q2,2nd Quarter - Report,c3cbac52-5520-4e48-bd3e-3c34d846e1a9,BUD;CPI,"[""IT systems modernization and cloud computing"", ""HR 2968, Department of Defense Appropriations Act, 2020\nHR 2740, Labor, Health and Human Services, Education, Defense, State, Foreign Operations, and Energy and Water Development Appropriations Act, 2020\nIT modernization and cloud computing""]",lobbying_subcontractor_fees,Amazon,2019,2,400336564,THE DOERRER GROUP LLC,yes,sources/lda-amazon-2019-p2.json,KEEP
L-c3ce7c99-29f5-43e5-8504-1151aef77a1a,10000.00,https://lda.gov/filings/public/filing/c3ce7c99-29f5-43e5-8504-1151aef77a1a/print/,2026-09-14,"{""filing_uuid"":""c3ce7c99-29f5-43e5-8504-1151aef77a1a"",""filing_type"":""Q4"",""filing_year"":2022,""filing_period"":""fourth_quarter"",""income"":""10000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c3ce7c99-29f5-43e5-8504-1151aef77a1a/,204770,GOOGLE CLIENT SERVICES LLC (FKA GOOGLE LLC),,USD,2023-01-16T11:49:48-05:00,Q4,4th Quarter - Report,c3ce7c99-29f5-43e5-8504-1151aef77a1a,BUD;TEC,"[""FY23 FSGG - civilian agency office suite services and cloud computing issues"", ""Monitor Artificial Intelligence Issues""]",lobbying_external_fees,Google,2022,4,287771,"CLARK HILL, PLC",yes,sources/lda-google-2022-p3.json,KEEP
L-c4053a1a-80f0-4d95-8c7a-2898d0c37d08,50000.00,https://lda.gov/filings/public/filing/c4053a1a-80f0-4d95-8c7a-2898d0c37d08/print/,2026-09-14,"{""filing_uuid"":""c4053a1a-80f0-4d95-8c7a-2898d0c37d08"",""filing_type"":""Q1"",""filing_year"":2024,""filing_period"":""first_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c4053a1a-80f0-4d95-8c7a-2898d0c37d08/,203663,MICROSOFT CORPORATION,,USD,2024-04-22T19:37:23-04:00,Q1,1st Quarter - Report,c4053a1a-80f0-4d95-8c7a-2898d0c37d08,COM;CPT;CSP;ENV;HOM;LBR;SCI;TEC;TRA,"[""Issues related to broadband mapping and deployment. Issues related to the Universal Service Fund."", ""Issues related to sustainability. Implementation of Inflation Reduction Act (P.L. 117-169)."", ""Implementation of the Infrastructure Investment and Jobs Act (P.L. 117-58). Implementation of the Inflation Reduction Act (P.L. 117-169). Issues related to the Federal Aviation Administration. Issues related to high-speed rail and federal funding. Issues related to the Corridor ID program"", ""General tech issues, privacy and cyber issues, anti-trust issues."", ""Issues related to privacy, online content issues. S.1409 - Kids Online Safety Act, S.1418 - Children and Teens Online Privacy Protection Act. Issues related to artificial intelligence."", ""Issues related to artificial intelligence."", ""Issues related to AI and the workforce."", ""Warrant issues, general technology issues, artificial intelligence issues, facial recognition issues, data privacy issues, and broadband mapping. Issues related to online safety. Issues related to the Universal Service Fund."", ""Immigration issues. General tech issues, privacy and cyber issues, encryption issues, data security issues, and online content issues.""]",lobbying_external_fees,Microsoft,2024,1,401105417,"ELEVATE GOVERNMENT AFFAIRS, LLC",yes,sources/lda-microsoft-2024-p1.json,KEEP
L-c40a8070-bd49-4ee0-8afe-be2c1f778f5d,90000.00,https://lda.gov/filings/public/filing/c40a8070-bd49-4ee0-8afe-be2c1f778f5d/print/,2026-09-14,"{""filing_uuid"":""c40a8070-bd49-4ee0-8afe-be2c1f778f5d"",""filing_type"":""Q4"",""filing_year"":2025,""filing_period"":""fourth_quarter"",""income"":""90000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c40a8070-bd49-4ee0-8afe-be2c1f778f5d/,65564,MICROSOFT CORPORATION,False,USD,2026-01-16T12:19:27-05:00,Q4,4th Quarter - Report,c40a8070-bd49-4ee0-8afe-be2c1f778f5d,SCI;TEC,"[""Provide advice and counsel related to cybersecurity, privacy, artificial intelligence"", ""Provide advice and counsel related to cybersecurity, privacy, artificial intelligence""]",lobbying_external_fees,Microsoft,2025,4,307730,"POLARIS GOVERNMENT RELATIONS, LLC",yes,sources/lda-microsoft-2025-p3.json,KEEP
L-c40de3d6-38bc-4cba-aeae-2dc3cde83dc7,60000.00,https://lda.gov/filings/public/filing/c40de3d6-38bc-4cba-aeae-2dc3cde83dc7/print/,2026-09-14,"{""filing_uuid"":""c40de3d6-38bc-4cba-aeae-2dc3cde83dc7"",""filing_type"":""Q2"",""filing_year"":2024,""filing_period"":""second_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c40de3d6-38bc-4cba-aeae-2dc3cde83dc7/,199303,"META PLATFORMS, INC.",,USD,2024-07-22T15:49:53-04:00,Q2,2nd Quarter - Report,c40de3d6-38bc-4cba-aeae-2dc3cde83dc7,CPI;HOM,"[""Issues relating to security data legislation; Discussion regarding cyber security, data security, encryption, and platform integrity."", ""Issues and discussion related to online advertising, content and platform transparency efforts.""]",lobbying_external_fees,Meta,2024,2,401103523,"HARBINGER STRATEGIES, LLC",yes,sources/lda-meta-platforms-2024-p2.json,KEEP
L-c41c4695-e69a-4bce-8722-e3e6f38afa4e,90000.00,https://lda.gov/filings/public/filing/c41c4695-e69a-4bce-8722-e3e6f38afa4e/print/,2026-09-14,"{""filing_uuid"":""c41c4695-e69a-4bce-8722-e3e6f38afa4e"",""filing_type"":""Q1"",""filing_year"":2025,""filing_period"":""first_quarter"",""income"":""90000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c41c4695-e69a-4bce-8722-e3e6f38afa4e/,127063,MICROSOFT CORPORATION,,USD,2025-04-19T19:24:41-04:00,Q1,1st Quarter - Report,c41c4695-e69a-4bce-8722-e3e6f38afa4e,COM;CPI;HOM;LBR,"[""Issues related to innovation and cybersecurity in the telecommunications industry."", ""Issues related to competition in the technology sector."", ""Issues related to artificial intelligence; Issues related to Government innovation; Issues related to innovation in the technology sector; Government acquisition issues."", ""Issues related to cybersecurity.""]",lobbying_external_fees,Microsoft,2025,1,20744,TIBER CREEK GROUP,yes,sources/lda-microsoft-2025-p1.json,KEEP
L-c4485701-7fe0-4aaa-b9eb-3a1e83ea958b,30000.00,https://lda.gov/filings/public/filing/c4485701-7fe0-4aaa-b9eb-3a1e83ea958b/print/,2026-09-14,"{""filing_uuid"":""c4485701-7fe0-4aaa-b9eb-3a1e83ea958b"",""filing_type"":""Q1"",""filing_year"":2024,""filing_period"":""first_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c4485701-7fe0-4aaa-b9eb-3a1e83ea958b/,201868,GOOGLE CLIENT SERVICES LLC,,USD,2024-04-15T08:16:47-04:00,Q1,1st Quarter - Report,c4485701-7fe0-4aaa-b9eb-3a1e83ea958b,CPT;LBR,"[""Copyright Matters."", ""Antitrust Issues.""]",lobbying_external_fees,Google,2024,1,401104454,FOCUS DC LLC,yes,sources/lda-google-2024-p1.json,KEEP
L-c4543dc8-5467-428b-9921-876585f32947,60000.00,https://lda.gov/filings/public/filing/c4543dc8-5467-428b-9921-876585f32947/print/,2026-09-14,"{""filing_uuid"":""c4543dc8-5467-428b-9921-876585f32947"",""filing_type"":""Q3"",""filing_year"":2021,""filing_period"":""third_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c4543dc8-5467-428b-9921-876585f32947/,201188,AMAZON.COM,,USD,2021-10-20T09:19:55.610000-04:00,Q3,3rd Quarter - Report,c4543dc8-5467-428b-9921-876585f32947,DIS;LBR;SMB;TRA;TRD,"[""Issues and policies pertaining to ecommerce and competition related matters."", ""Issues and policies pertaining to ecommerce and competition related matters."", ""Issues related to U.S. trade policy, including NAFTA, the World Trade Organization, the World Customs Organization, U.S. customs policy and procedures, foreign direct investment, and other trade practices."", ""Issues related to surface transportation, including autonomous vehicles, vehicle electrification, and the Transportation, Housing and Urban Development and Related Agencies Appropriations Act."", ""Guidance on pandemic workplace procedures.""]",lobbying_external_fees,Amazon,2021,3,401104288,BALLARD PARTNERS,yes,sources/lda-amazon-2021-p3.json,KEEP
L-c456c8cf-383b-41fb-a3a7-5deccf3e59c1,50000.00,https://lda.gov/filings/public/filing/c456c8cf-383b-41fb-a3a7-5deccf3e59c1/print/,2026-09-14,"{""filing_uuid"":""c456c8cf-383b-41fb-a3a7-5deccf3e59c1"",""filing_type"":""Q4"",""filing_year"":2022,""filing_period"":""fourth_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c456c8cf-383b-41fb-a3a7-5deccf3e59c1/,201868,GOOGLE CLIENT SERVICES LLC,,USD,2023-01-20T04:10:00-05:00,Q4,4th Quarter - Report,c456c8cf-383b-41fb-a3a7-5deccf3e59c1,CPT;LBR,"[""Copyright Matters."", ""Antitrust Issues.""]",lobbying_external_fees,Google,2022,4,401104454,FOCUS DC LLC,yes,sources/lda-google-2022-p3.json,KEEP
L-c478df9a-6d00-4e14-a118-13213ec57f35,60000.00,https://lda.gov/filings/public/filing/c478df9a-6d00-4e14-a118-13213ec57f35/print/,2026-09-14,"{""filing_uuid"":""c478df9a-6d00-4e14-a118-13213ec57f35"",""filing_type"":""2A"",""filing_year"":2020,""filing_period"":""second_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c478df9a-6d00-4e14-a118-13213ec57f35/,182923,"AMAZON.COM, INC.",,USD,2026-03-26T16:37:37-04:00,2A,2nd Quarter - Amendment,c478df9a-6d00-4e14-a118-13213ec57f35,AGR;AVI;CPI;CSP;ENV;SMB;TRA;TRD,"[""Issues related to airport operations"", ""Issues related to trade policy matters"", ""Issues related to infrastructure"", ""Issues related to broadband internet and telecommunications"", ""Issues related to payment and transactions, SNAP; rural issues; food safety"", ""Issues related to consumer protection and data privacy"", ""Issues related to small businesses"", ""Issues related to sustainability""]",lobbying_external_fees,Amazon,2020,2,308775,MONUMENT ADVOCACY,yes,sources/lda-amazon-2020-p5.json,KEEP
L-c47e1dba-868f-467c-a9b2-90d19372cdc0,50000.00,https://lda.gov/filings/public/filing/c47e1dba-868f-467c-a9b2-90d19372cdc0/print/,2026-09-14,"{""filing_uuid"":""c47e1dba-868f-467c-a9b2-90d19372cdc0"",""filing_type"":""3A"",""filing_year"":2020,""filing_period"":""third_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c47e1dba-868f-467c-a9b2-90d19372cdc0/,202412,AMAZON CORPORATE LLC,,USD,2021-11-24T15:14:57.290000-05:00,3A,3rd Quarter - Amendment,c47e1dba-868f-467c-a9b2-90d19372cdc0,AGR;BUD;CSP;EDU;TRA,"[""Issues related to privacy.\n\nS.3431 - INFORM Consumers Act"", ""Issues related to workforce development."", ""H.R. 6800 - Health and Economic Recovery Omnibus Emergency Solutions (HEROES) Act - general issues regarding authorization and appropriations"", ""Issues related to transportation infrastructure."", ""Issues related to Farm Bill implementation.\n\nSnap online implementation.""]",lobbying_external_fees,Amazon,2020,3,401104703,"FEDERAL STREET STRATEGIES, LLC",yes,sources/lda-amazon-2020-p5.json,KEEP
L-c48a7a38-1191-4a49-b8a8-eeff16591d2a,30000.00,https://lda.gov/filings/public/filing/c48a7a38-1191-4a49-b8a8-eeff16591d2a/print/,2026-09-14,"{""filing_uuid"":""c48a7a38-1191-4a49-b8a8-eeff16591d2a"",""filing_type"":""Q2"",""filing_year"":2024,""filing_period"":""second_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c48a7a38-1191-4a49-b8a8-eeff16591d2a/,50864,"AMAZON WEB SERVICES, INC.",False,USD,2024-07-22T16:02:52-04:00,Q2,2nd Quarter - Report,c48a7a38-1191-4a49-b8a8-eeff16591d2a,CPI;SCI,"[""Lobbying issues related to cloud computing and technology; no specific legislation."", ""Lobbying issues related to cloud computing and technology; no specific legislation.""]",lobbying_external_fees,Amazon,2024,2,401105637,CAPITOL VENTURE LLC,yes,sources/lda-amazon-2024-p3.json,KEEP
L-c491d89f-1a3d-43f4-8104-88946873b45b,30000.00,https://lda.gov/filings/public/filing/c491d89f-1a3d-43f4-8104-88946873b45b/print/,2026-09-14,"{""filing_uuid"":""c491d89f-1a3d-43f4-8104-88946873b45b"",""filing_type"":""Q2"",""filing_year"":2024,""filing_period"":""second_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c491d89f-1a3d-43f4-8104-88946873b45b/,201059,META PLATFORMS INC (FKA FACEBOOK),,USD,2024-07-18T10:33:50-04:00,Q2,2nd Quarter - Report,c491d89f-1a3d-43f4-8104-88946873b45b,CPI;INT,"[""Issues and discussions related to technology and the Internet including privacy, data security, research, online advertising, AI, Section 230 and online issues of discrimination, targeted harassment and cyberstalking. Discussions regarding content transparency efforts and issues related to the S.486 Honest Ads Act."", ""Issues and discussions related to technology and the Internet including privacy, data security, research, online advertising, AI, Section 230 and online issues of discrimination, targeted harassment and cyberstalking. Discussions regarding content transparency efforts and issues related to the S.486 Honest Ads Act.""]",lobbying_external_fees,Meta,2024,2,401104249,BLUE MOUNTAIN STRATEGIES,yes,sources/lda-facebook-2024-p1.json,KEEP
L-c4972ca8-f6b5-49ef-8f20-804dc075d446,20000.00,https://lda.gov/filings/public/filing/c4972ca8-f6b5-49ef-8f20-804dc075d446/print/,2026-09-14,"{""filing_uuid"":""c4972ca8-f6b5-49ef-8f20-804dc075d446"",""filing_type"":""Q1"",""filing_year"":2020,""filing_period"":""first_quarter"",""income"":""20000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown. Client expressly names an intermediary; excluded from direct external-fee totals to avoid counting subcontracts twice.",income,https://lda.gov/api/v1/filings/c4972ca8-f6b5-49ef-8f20-804dc075d446/,203105,TEAM HALLAHAN LLC (ON BEHALF OF AMAZON WEB SERVICES),,USD,2020-04-17T10:16:54.070000-04:00,Q1,1st Quarter - Report,c4972ca8-f6b5-49ef-8f20-804dc075d446,CPI,"[""FY21 Appropriations (DOD, LHHS, E&W, MilCon VA, Leg Branch, Ag, CJS, Interior, FSGG)  related to Federal IT technology modernization, cloud computing usage, Open Data Act, federal workforce, FirstNet.  COVID-19 Supplemental Appropriations (HR 748).""]",lobbying_subcontractor_fees,Amazon,2020,1,401105055,"BERQUAM VENTURES, LLC",yes,sources/lda-amazon-2020-p1.json,KEEP
L-c49c5c2b-0cf8-4252-a2fc-f9d4b626b0e6,50000.00,https://lda.gov/filings/public/filing/c49c5c2b-0cf8-4252-a2fc-f9d4b626b0e6/print/,2026-09-14,"{""filing_uuid"":""c49c5c2b-0cf8-4252-a2fc-f9d4b626b0e6"",""filing_type"":""Q2"",""filing_year"":2025,""filing_period"":""second_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c49c5c2b-0cf8-4252-a2fc-f9d4b626b0e6/,181251,MICROSOFT CORPORATION,,USD,2025-07-08T16:55:37-04:00,Q2,2nd Quarter - Report,c49c5c2b-0cf8-4252-a2fc-f9d4b626b0e6,HOM;IMM;INT;TAX;TEC,"[""High Skilled immigration, Immigration reform, DACA"", ""Cyber Security, Bulk Data collection, Surveillance, ECPA, Lawful Access"", ""Warrants, Surveillance EPCA, Cyber Security"", ""ECPA, CS for Al, STEM, TV White Spaces, Airband, Rural Broadband"", ""Tax reform""]",lobbying_external_fees,Microsoft,2025,2,304554,"D&P CREATIVE STRATEGIES, LLC",yes,sources/lda-microsoft-2025-p2.json,KEEP
L-c4b13cc8-d2f6-408b-9e1d-a818ad1af0d0,50000.00,https://lda.gov/filings/public/filing/c4b13cc8-d2f6-408b-9e1d-a818ad1af0d0/print/,2026-09-14,"{""filing_uuid"":""c4b13cc8-d2f6-408b-9e1d-a818ad1af0d0"",""filing_type"":""Q2"",""filing_year"":2024,""filing_period"":""second_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c4b13cc8-d2f6-408b-9e1d-a818ad1af0d0/,195371,MICROSOFT CORPORATION,,USD,2024-07-22T11:50:53-04:00,Q2,2nd Quarter - Report,c4b13cc8-d2f6-408b-9e1d-a818ad1af0d0,TEC,"[""Privacy; Antitrust; Broadband infrastructure adoption and deployment; Artificial Intelligence; Cybersecurity.""]",lobbying_external_fees,Microsoft,2024,2,400797392,"STEWART STRATEGIES AND SOLUTIONS, LLC",yes,sources/lda-microsoft-2024-p2.json,KEEP
L-c4cbc575-153c-429c-b5d2-8e4b530dc20b,45000.00,https://lda.gov/filings/public/filing/c4cbc575-153c-429c-b5d2-8e4b530dc20b/print/,2026-09-14,"{""filing_uuid"":""c4cbc575-153c-429c-b5d2-8e4b530dc20b"",""filing_type"":""Q4"",""filing_year"":2021,""filing_period"":""fourth_quarter"",""income"":""45000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c4cbc575-153c-429c-b5d2-8e4b530dc20b/,198599,META PLATFORMS INC (FORMERLY FACEBOOK INC AND VARIOUS SUBSIDIARIES),,USD,2022-01-20T00:02:44.057000-05:00,Q4,4th Quarter - Report,c4cbc575-153c-429c-b5d2-8e4b530dc20b,LBR;SCI,"[""Antitrust Reform"", ""Privacy, cybersecurity, Section 230,""]",lobbying_external_fees,Meta,2021,4,401103327,OFF HILL STRATEGIES L.L.C.,yes,sources/lda-facebook-2021-p3.json,KEEP
L-c4d7e0ad-6db7-420a-a7a0-fdd3bc0f503f,60000.00,https://lda.gov/filings/public/filing/c4d7e0ad-6db7-420a-a7a0-fdd3bc0f503f/print/,2026-09-14,"{""filing_uuid"":""c4d7e0ad-6db7-420a-a7a0-fdd3bc0f503f"",""filing_type"":""Q2"",""filing_year"":2026,""filing_period"":""second_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c4d7e0ad-6db7-420a-a7a0-fdd3bc0f503f/,199303,"META PLATFORMS, INC.",,USD,2026-07-21T00:28:41-04:00,Q2,2nd Quarter - Report,c4d7e0ad-6db7-420a-a7a0-fdd3bc0f503f,CPI;HOM,"[""Issues relating to security data legislation; Discussion regarding cyber security, data security, encryption, and platform integrity. Content policy."", ""Issues and discussion related to online advertising, content and platform transparency efforts.""]",lobbying_external_fees,Meta,2026,2,401103523,"HARBINGER STRATEGIES, LLC",yes,sources/lda-meta-platforms-2026-p2.json,KEEP
L-c4d8d4ee-8e7d-4de5-946d-0552899db61c,60000.00,https://lda.gov/filings/public/filing/c4d8d4ee-8e7d-4de5-946d-0552899db61c/print/,2026-09-14,"{""filing_uuid"":""c4d8d4ee-8e7d-4de5-946d-0552899db61c"",""filing_type"":""Q4"",""filing_year"":2020,""filing_period"":""fourth_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c4d8d4ee-8e7d-4de5-946d-0552899db61c/,205066,AMAZON,,USD,2021-01-12T14:37:24.617000-05:00,Q4,4th Quarter - Report,c4d8d4ee-8e7d-4de5-946d-0552899db61c,HCR,"[""Legislative and regulatory issues related to COVID-19 employer based testing.""]",lobbying_external_fees,Amazon,2020,4,400646949,"EAST END GROUP, LLC",yes,sources/lda-amazon-2020-p4.json,KEEP
L-c4e400ea-5ea5-41b4-a622-d85cfaa56a26,50000.00,https://lda.gov/filings/public/filing/c4e400ea-5ea5-41b4-a622-d85cfaa56a26/print/,2026-09-14,"{""filing_uuid"":""c4e400ea-5ea5-41b4-a622-d85cfaa56a26"",""filing_type"":""Q1"",""filing_year"":2024,""filing_period"":""first_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c4e400ea-5ea5-41b4-a622-d85cfaa56a26/,203895,AMAZON WEB SERVICES,,USD,2024-04-17T16:56:03-04:00,Q1,1st Quarter - Report,c4e400ea-5ea5-41b4-a622-d85cfaa56a26,DEF,"[""H.R. 2670: National Defense Authorization Act (NDAA) and HR 4636, Department of Defense Appropriations Act issues related to DOD Cloud Computing""]",lobbying_external_fees,Amazon,2024,1,2194,AMERICAN DEFENSE INTERNATIONAL,yes,sources/lda-amazon-2024-p1.json,KEEP
